UserName,AccY,AccX,AccZ,Activity
Rikhil,6.36,-1.73,-2.4925237,Upstairs
Rikhil,9.53,-2.41,0.14982383,Upstairs
Rikhil,12.41,-5.82,-4.018002500000001,Upstairs
Rikhil,14.63,-2.68,-0.10896278,Upstairs
Rikhil,10.04,-2.34,1.56634,Upstairs
Rikhil,7.27,-4.29,-1.8796080000000002,Upstairs
Rikhil,7.21,-6.51,-2.2609777,Upstairs
Rikhil,6.32,-5.13,-1.1168685,Upstairs
Rikhil,6.63,-5.13,-1.3756552,Upstairs
Rikhil,7.78,-3.76,-2.070293,Upstairs
Rikhil,10.04,-4.82,-2.6832085,Upstairs
Rikhil,13.21,-5.01,-1.6889231,Upstairs
Rikhil,14.1,-5.9,2.6832085,Upstairs
Rikhil,14.1,-5.33,3.4050870000000004,Upstairs
Rikhil,9.19,-3.15,-1.7978859,Upstairs
Rikhil,12.41,-2.83,3.1463002999999996,Upstairs
Rikhil,9.47,-6.85,-0.08172209,Upstairs
Rikhil,4.52,-7.74,-1.6480621,Upstairs
Rikhil,4.52,-7.74,-1.6480621,Upstairs
Rikhil,4.52,-7.74,-1.6480621,Upstairs
Rikhil,8.08,-4.67,-0.61291564,Upstairs
Rikhil,5.09,-3.91,-1.8796080000000002,Upstairs
Rikhil,5.56,-3.26,-1.7978859,Upstairs
Rikhil,10.04,-3.21,-0.5720546,Upstairs
Rikhil,18.54,-5.28,1.1441092,Upstairs
Rikhil,7.55,-1.12,-1.6889231,Upstairs
Rikhil,6.17,-4.1,-1.525479,Upstairs
Rikhil,7.59,-7.44,-2.6014863999999998,Upstairs
Rikhil,7.31,-4.56,-1.0760075,Upstairs
Rikhil,8.73,-3.95,-0.8036005,Upstairs
Rikhil,9.85,-2.91,-1.3075534,Upstairs
Rikhil,10.38,-4.52,-1.0351465,Upstairs
Rikhil,9.92,-5.71,-1.1441092,Upstairs
Rikhil,12.53,-7.65,1.3075534,Upstairs
Rikhil,14.75,-2.11,3.5276701,Upstairs
Rikhil,9.72,-2.03,2.3426998,Upstairs
Rikhil,12.72,-3.98,0.9942854,Upstairs
Rikhil,9.47,-12.87,-1.4982381999999999,Upstairs
Rikhil,5.98,-6.63,-1.9204689999999998,Upstairs
Rikhil,12.07,-2.14,0.040861044,Upstairs
Rikhil,8.58,-3.95,-0.9125633,Upstairs
Rikhil,4.79,-4.79,-1.6480621,Upstairs
Rikhil,4.4,-1.65,-0.95342433,Upstairs
Rikhil,3.6,-1.46,3.4050870000000004,Upstairs
Rikhil,9.38,-8.12,-5.7886477,Upstairs
Rikhil,18.96,-3.87,-0.14982383,Upstairs
Rikhil,8.2,1.42,2.5333846,Upstairs
Rikhil,5.9,-7.27,-3.6774937999999993,Upstairs
Rikhil,7.93,-7.21,-2.3018389,Upstairs
Rikhil,8.47,-3.53,-0.46309182,Upstairs
Rikhil,8.62,-4.44,-0.42223078,Upstairs
Rikhil,8.85,-3.79,-1.3756552,Upstairs
Rikhil,11.54,-5.41,-1.7978859,Upstairs
Rikhil,13.63,-5.79,0.38136974,Upstairs
Rikhil,14.14,-5.18,3.6366330000000002,Upstairs
Rikhil,8.69,-4.79,2.9147543999999996,Upstairs
Rikhil,12.49,-3.3,0.95342433,Upstairs
Rikhil,8.62,-8.66,0.19068487,Upstairs
Rikhil,4.56,-6.28,-1.2666923,Upstairs
Rikhil,8.85,-1.46,-1.4982381999999999,Upstairs
Rikhil,9.04,-2.41,0.3405087,Upstairs
Rikhil,7.21,-3.76,-0.53119355,Upstairs
Rikhil,5.37,-2.22,-2.1792557,Upstairs
Rikhil,4.6,-3.53,1.7297841,Upstairs
Rikhil,10.46,-7.44,-4.5900574,Upstairs
Rikhil,18.31,-3.34,2.8330324,Upstairs
Rikhil,6.82,-0.04,-1.2666923,Upstairs
Rikhil,5.94,-5.56,-1.9885708,Upstairs
Rikhil,8.5,-6.82,-2.2201166000000003,Upstairs
Rikhil,7.59,-3.41,-0.88532263,Upstairs
Rikhil,8.96,-4.56,-0.53119355,Upstairs
Rikhil,9.19,-4.63,-1.8796080000000002,Upstairs
Rikhil,10.57,-6.36,-1.7978859,Upstairs
Rikhil,13.53,-5.2,-1.6480621,Upstairs
Rikhil,13.29,-3.91,4.8216033,Upstairs
Rikhil,10.19,-5.37,3.1463002999999996,Upstairs
Rikhil,10.5,-1.73,-2.8738932999999998,Upstairs
Rikhil,14.52,-5.56,3.1054392,Upstairs
Rikhil,4.37,-11.75,1.6889231,Upstairs
Rikhil,2.96,-6.93,-1.9204689999999998,Upstairs
Rikhil,8.89,-0.53,-0.27240697,Upstairs
Rikhil,8.89,-3.11,0.19068487,Upstairs
Rikhil,3.87,-5.75,-2.6832085,Upstairs
Rikhil,4.52,-2.72,-1.525479,Upstairs
Rikhil,8.08,-2.64,-0.53119355,Upstairs
Rikhil,15.55,-2.3,-5.202973,Upstairs
Rikhil,12.49,-3.11,4.140586,Upstairs
Rikhil,4.33,-4.06,-0.7627395,Upstairs
Rikhil,9.51,-6.24,-2.6423476000000004,Upstairs
Rikhil,8.08,-3.15,-2.070293,Upstairs
Rikhil,8.54,-4.25,-1.7297841,Upstairs
Rikhil,8.54,-4.14,-0.7218784,Upstairs
Rikhil,6.82,-4.59,-1.1168685,Upstairs
Rikhil,7.89,-4.18,-1.56634,Upstairs
Rikhil,8.5,-3.91,-1.9477096999999999,Upstairs
Rikhil,10.27,-2.41,-2.4516625,Upstairs
Rikhil,11.14,-0.53,-1.1849703,Upstairs
Rikhil,9.3,0.84,0.50395286,Upstairs
Rikhil,13.4,-10.11,3.5276701,Upstairs
Rikhil,7.46,-14.56,3.9499009,Upstairs
Rikhil,7.67,-9.28,-0.7627395,Upstairs
Rikhil,8.92,-4.18,-1.0760075,Upstairs
Rikhil,8.08,-1.99,-0.040861044,Upstairs
Rikhil,6.47,-2.37,-1.1849703,Upstairs
Rikhil,7.16,-1.99,-1.4982381999999999,Upstairs
Rikhil,8.24,-2.07,0.3405087,Upstairs
Rikhil,12.37,2.15,2.0294318,Upstairs
Rikhil,5.9,-3.64,0.53119355,Upstairs
Rikhil,16.82,-9.3,-1.56634,Upstairs
Rikhil,7.31,-4.63,0.19068487,Upstairs
Rikhil,6.21,-4.63,-2.7513103,Upstairs
Rikhil,11.88,-7.7,-2.5333846,Upstairs
Rikhil,8.24,-3.36,-2.070293,Upstairs
Rikhil,9.66,-4.79,-2.1383946,Upstairs
Rikhil,6.51,-4.29,-0.8036005,Upstairs
Rikhil,8.08,-2.83,-5.7886477,Upstairs
Rikhil,12.3,-8.69,5.012288,Upstairs
Rikhil,14.82,-5.33,1.5390993,Upstairs
Rikhil,14.52,-4.56,4.099725,Upstairs
Rikhil,11.03,0.53,-0.29964766,Upstairs
Rikhil,11.11,-4.52,-2.7921712000000003,Upstairs
Rikhil,11.11,-4.52,-2.7921712000000003,Upstairs
Rikhil,4.33,-6.97,-4.7535014,Upstairs
Rikhil,4.33,-6.97,-4.7535014,Upstairs
Rikhil,12.15,-0.15,3.4868089999999996,Upstairs
Rikhil,8.16,-3.36,-0.5720546,Upstairs
Rikhil,3.49,-2.41,-0.8036005,Upstairs
Rikhil,3.87,-0.23,-2.1792557,Upstairs
Rikhil,2.22,-1.14,6.701211,Upstairs
Rikhil,13.06,-8.92,-8.730642999999999,Upstairs
Rikhil,19.04,-3.45,0.08172209,Upstairs
Rikhil,8.62,-1.42,3.1463002999999996,Upstairs
Rikhil,7.5,-8.05,-3.6774937999999993,Upstairs
Rikhil,7.89,-5.13,-2.1111538,Upstairs
Rikhil,7.63,-3.11,-0.7627395,Upstairs
Rikhil,8.12,-4.29,-0.7627395,Upstairs
Rikhil,8.31,-3.95,-1.1849703,Upstairs
Rikhil,10.53,-3.57,-2.8330324,Upstairs
Rikhil,13.76,-3.87,-1.7297841,Upstairs
Rikhil,14.63,-7.59,5.243834,Upstairs
Rikhil,10.19,-6.4,4.4810944,Upstairs
Rikhil,10.19,0.04,-1.9477096999999999,Upstairs
Rikhil,11.22,-5.37,3.1463002999999996,Upstairs
Rikhil,6.93,-9.53,-0.6946376999999999,Upstairs
Rikhil,7.4,-3.64,-3.7592160000000003,Upstairs
Rikhil,10.5,-0.76,2.8738932999999998,Upstairs
Rikhil,9.15,-3.21,-0.3405087,Upstairs
Rikhil,4.18,-3.98,-1.6480621,Upstairs
Rikhil,5.63,-0.76,1.1849703,Upstairs
Rikhil,8.69,-2.41,2.1111538,Upstairs
Rikhil,12.95,-4.52,-4.7943625,Upstairs
Rikhil,12.57,-2.96,6.2789803,Upstairs
Rikhil,3.53,-0.08,-2.6014863999999998,Upstairs
Rikhil,12.95,-5.2,-1.6480621,Upstairs
Rikhil,5.67,-4.75,0.19068487,Upstairs
Rikhil,6.93,-6.85,-0.53119355,Upstairs
Rikhil,10.34,-3.57,-1.1168685,Upstairs
Rikhil,8.85,-1.57,-1.1168685,Upstairs
Rikhil,11.26,-4.4,-1.4982381999999999,Upstairs
Rikhil,12.15,-4.37,-1.4573771999999998,Upstairs
Rikhil,14.44,-5.01,1.2666923,Upstairs
Rikhil,13.87,-0.42,4.5219555,Upstairs
Rikhil,9.85,-2.79,-0.29964766,Upstairs
Rikhil,11.5,-3.68,1.1168685,Upstairs
Rikhil,7.63,-10.69,-0.3405087,Upstairs
Rikhil,5.52,-7.86,-0.9942854,Upstairs
Rikhil,10.15,-2.72,0.7218784,Upstairs
Rikhil,8.96,-2.98,1.3075534,Upstairs
Rikhil,7.82,-3.17,0.5720546,Upstairs
Rikhil,5.24,-3.87,-0.88532263,Upstairs
Rikhil,4.37,-2.64,0.10896278,Upstairs
Rikhil,9.81,-0.65,-0.040861044,Upstairs
Rikhil,8.12,-8.66,1.2258313,Upstairs
Rikhil,18.54,-3.79,-0.8036005,Upstairs
Rikhil,5.09,-0.89,0.5720546,Upstairs
Rikhil,9.38,-5.43,-3.173541,Upstairs
Rikhil,8.35,-4.75,-1.607201,Upstairs
Rikhil,8.12,-4.82,2.0294318,Upstairs
Rikhil,8.31,-5.52,0.53119355,Upstairs
Rikhil,7.93,-4.67,-1.2666923,Upstairs
Rikhil,10.76,-4.75,-3.1054392,Upstairs
Rikhil,13.02,-2.96,-2.6832085,Upstairs
Rikhil,12.72,-4.44,0.95342433,Upstairs
Rikhil,14.29,-5.28,6.4015636,Upstairs
Rikhil,8.54,-4.1,0.14982383,Upstairs
Rikhil,12.3,-0.42,2.7649305,Upstairs
Rikhil,8.92,-10.65,0.0,Upstairs
Rikhil,4.67,-11.14,-0.88532263,Upstairs
Rikhil,10.88,-1.46,-0.27240697,Upstairs
Rikhil,9.62,-3.3,1.607201,Upstairs
Rikhil,9.66,-4.71,1.334794,Upstairs
Rikhil,4.25,-3.06,-1.6889231,Upstairs
Rikhil,-1.61,-3.98,-2.7240696,Upstairs
Rikhil,2.87,-4.67,0.6537767,Upstairs
Rikhil,18.92,-10.99,-5.597963,Upstairs
Rikhil,10.73,0.76,6.5513873,Upstairs
Rikhil,5.41,-3.11,-3.5685309999999997,Upstairs
Rikhil,9.72,-7.89,-3.9499009,Upstairs
Rikhil,6.28,-4.63,-0.19068487,Upstairs
Rikhil,5.98,-8.73,1.9204689999999998,Upstairs
Rikhil,9.0,-2.75,-2.070293,Upstairs
Rikhil,10.5,-2.03,-3.0645783,Upstairs
Rikhil,12.79,-6.66,0.84446156,Upstairs
Rikhil,13.29,-4.9,2.0294318,Upstairs
Rikhil,16.21,-5.6,3.7864565999999997,Upstairs
Rikhil,9.53,-1.46,1.334794,Upstairs
Rikhil,9.3,-3.21,-1.334794,Upstairs
Rikhil,9.19,-11.92,4.290409599999999,Upstairs
Rikhil,5.41,-7.74,-0.50395286,Upstairs
Rikhil,8.89,-0.34,1.4165162,Upstairs
Rikhil,8.92,-0.76,1.9477096999999999,Upstairs
Rikhil,8.08,-5.01,-1.2666923,Upstairs
Rikhil,6.13,-3.72,-0.10896278,Upstairs
Rikhil,6.78,-1.69,-1.334794,Upstairs
Rikhil,6.89,-2.18,3.990762,Upstairs
Rikhil,16.78,-7.31,-1.8387468999999996,Upstairs
Rikhil,8.12,-0.38,1.4982381999999999,Upstairs
Rikhil,10.12,-4.82,-2.1792557,Upstairs
Rikhil,8.47,-5.63,-2.2201166000000003,Upstairs
Rikhil,6.44,-5.6,-1.0760075,Upstairs
Rikhil,6.55,-5.71,-0.3405087,Upstairs
Rikhil,9.28,-3.95,-1.1849703,Upstairs
Rikhil,8.73,-3.6,-1.7570249,Upstairs
Rikhil,10.88,-5.6,-2.6423476000000004,Upstairs
Rikhil,12.22,-5.98,0.38136974,Upstairs
Rikhil,12.68,-5.41,4.0588636,Upstairs
Rikhil,10.0,-4.52,0.27240697,Upstairs
Rikhil,10.73,-0.5,-1.1441092,Upstairs
Rikhil,13.57,-6.09,4.7535014,Upstairs
Rikhil,4.94,-9.0,-0.88532263,Upstairs
Rikhil,6.51,-4.29,0.7218784,Upstairs
Rikhil,11.56,-0.38,0.95342433,Upstairs
Rikhil,6.82,-3.26,1.3756552,Upstairs
Rikhil,6.05,-2.91,-0.88532263,Upstairs
Rikhil,5.67,-2.37,-0.19068487,Upstairs
Rikhil,6.74,-2.11,-0.95342433,Upstairs
Rikhil,9.43,-1.27,0.313268,Upstairs
Rikhil,9.92,-3.34,-4.7943625,Upstairs
Rikhil,15.83,-2.53,-5.202973,Upstairs
Rikhil,12.15,-0.61,6.5105260000000005,Upstairs
Rikhil,7.59,-8.24,-3.0645783,Upstairs
Rikhil,8.39,-6.55,-0.6537767,Upstairs
Rikhil,8.31,-4.71,-1.334794,Upstairs
Rikhil,8.62,-3.21,-1.4165162,Upstairs
Rikhil,7.44,-1.76,-2.1792557,Upstairs
Rikhil,7.59,-2.72,-1.8387468999999996,Upstairs
Rikhil,8.43,-3.3,-1.4982381999999999,Upstairs
Rikhil,7.78,-2.79,-1.7297841,Upstairs
Rikhil,9.23,-3.72,-1.4982381999999999,Upstairs
Rikhil,13.06,-4.21,-0.08172209,Upstairs
Rikhil,11.65,-7.21,1.0351465,Upstairs
Rikhil,9.47,-12.15,5.829509,Upstairs
Rikhil,9.51,-10.15,-0.6946376999999999,Upstairs
Rikhil,8.16,-6.36,0.88532263,Upstairs
Rikhil,9.23,-2.98,-0.19068487,Upstairs
Rikhil,8.92,-2.34,0.92618364,Upstairs
Rikhil,5.63,-3.49,-1.525479,Upstairs
Rikhil,5.24,-2.37,-1.8387468999999996,Upstairs
Rikhil,7.31,-0.89,-0.88532263,Upstairs
Rikhil,7.31,-0.89,-0.88532263,Upstairs
Rikhil,12.15,3.72,4.290409599999999,Upstairs
Rikhil,11.18,-2.98,1.0351465,Upstairs
Rikhil,14.37,-7.5,0.10896278,Upstairs
Rikhil,12.18,-5.33,6.2108784,Upstairs
Rikhil,2.64,-5.82,-3.8681788,Upstairs
Rikhil,8.2,-7.93,-3.5276701,Upstairs
Rikhil,9.15,-5.75,-3.7592160000000003,Upstairs
Rikhil,7.67,-3.06,-3.0237172,Upstairs
Rikhil,10.12,-4.67,-2.7921712000000003,Upstairs
Rikhil,10.5,-1.53,-0.61291564,Upstairs
Rikhil,9.96,-0.95,0.42223078,Upstairs
Rikhil,9.62,-3.64,-0.6537767,Upstairs
Rikhil,10.23,-5.75,-1.4165162,Upstairs
Rikhil,9.19,-7.04,-1.8387468999999996,Upstairs
Rikhil,11.88,-6.63,-0.7218784,Upstairs
Rikhil,14.9,-3.91,-1.607201,Upstairs
Rikhil,9.19,-5.94,0.5720546,Upstairs
Rikhil,11.03,-2.91,-1.9477096999999999,Upstairs
Rikhil,12.18,-10.65,5.243834,Upstairs
Rikhil,6.51,-6.55,-2.7921712000000003,Upstairs
Rikhil,7.74,-6.05,1.4982381999999999,Upstairs
Rikhil,10.84,-1.65,-1.2258313,Upstairs
Rikhil,8.35,-3.17,0.7627395,Upstairs
Rikhil,4.71,-2.45,-1.2258313,Upstairs
Rikhil,2.96,-0.84,-0.6537767,Upstairs
Rikhil,7.35,0.61,-0.14982383,Upstairs
Rikhil,9.85,-0.5,-2.3018389,Upstairs
Rikhil,10.31,-4.59,0.84446156,Upstairs
Rikhil,19.08,-7.25,1.0760075,Upstairs
Rikhil,6.05,-0.46,-0.84446156,Upstairs
Rikhil,9.23,-2.45,-1.7297841,Upstairs
Rikhil,9.0,-2.87,-2.5333846,Upstairs
Rikhil,8.85,-2.11,-1.525479,Upstairs
Rikhil,7.7,-5.67,0.7218784,Upstairs
Rikhil,7.16,-4.94,-0.50395286,Upstairs
Rikhil,8.73,-3.06,-1.56634,Upstairs
Rikhil,9.89,-2.11,-1.7978859,Upstairs
Rikhil,8.66,-2.26,-0.95342433,Upstairs
Rikhil,9.58,-6.63,-0.040861044,Upstairs
Rikhil,14.21,-7.16,-1.7297841,Upstairs
Rikhil,18.35,-9.34,3.7592160000000003,Upstairs
Rikhil,9.7,0.46,2.070293,Upstairs
Rikhil,9.47,-1.38,-0.7627395,Upstairs
Rikhil,10.53,-11.18,4.018002500000001,Upstairs
Rikhil,6.51,-7.65,-3.7864565999999997,Upstairs
Rikhil,9.11,-2.3,1.7297841,Upstairs
Rikhil,8.89,-0.34,2.1792557,Upstairs
Rikhil,5.79,-3.83,-2.6423476000000004,Upstairs
Rikhil,3.83,-3.45,-2.1383946,Upstairs
Rikhil,8.05,-3.26,-1.7297841,Upstairs
Rikhil,5.09,-3.98,0.8036005,Upstairs
Rikhil,19.08,-6.09,0.19068487,Upstairs
Rikhil,7.25,-0.11,-1.0351465,Upstairs
Rikhil,8.89,-5.6,-1.9204689999999998,Upstairs
Rikhil,7.4,-4.29,-1.4165162,Upstairs
Rikhil,6.93,-5.6,-1.6889231,Upstairs
Rikhil,8.01,-5.82,-0.9942854,Upstairs
Rikhil,8.05,-2.64,-1.4982381999999999,Upstairs
Rikhil,8.54,-4.02,-2.6423476000000004,Upstairs
Rikhil,10.95,-6.4,-1.334794,Upstairs
Rikhil,13.91,-5.48,0.040861044,Upstairs
Rikhil,16.59,-4.99,4.2495484,Upstairs
Rikhil,9.38,-4.06,-0.23154591,Upstairs
Rikhil,11.8,-2.79,5.938472,Upstairs
Rikhil,7.93,-11.88,-2.5606253,Upstairs
Rikhil,4.02,-4.75,-0.9942854,Upstairs
Rikhil,11.26,0.42,-0.7218784,Upstairs
Rikhil,8.62,-3.68,1.7978859,Upstairs
Rikhil,7.12,-4.94,-1.3075534,Upstairs
Rikhil,5.75,-4.56,-0.53119355,Upstairs
Rikhil,5.83,-2.41,-3.7864565999999997,Upstairs
Rikhil,8.89,-1.27,3.7864565999999997,Upstairs
Rikhil,18.47,-6.43,1.3075534,Upstairs
Rikhil,6.51,-2.56,-1.3075534,Upstairs
Rikhil,7.5,-3.91,-0.9125633,Upstairs
Rikhil,7.67,-6.09,-1.8796080000000002,Upstairs
Rikhil,7.74,-3.53,-2.3018389,Upstairs
Rikhil,8.85,-2.68,-1.334794,Upstairs
Rikhil,8.96,-2.91,-0.3405087,Upstairs
Rikhil,8.85,-6.13,-0.46309182,Upstairs
Rikhil,9.92,-7.04,-1.3756552,Upstairs
Rikhil,14.56,-5.63,-0.88532263,Upstairs
Rikhil,16.47,-5.67,4.5628166,Upstairs
Rikhil,7.46,-5.79,1.2666923,Upstairs
Rikhil,11.03,-0.11,-0.84446156,Upstairs
Rikhil,9.81,-7.59,1.607201,Upstairs
Rikhil,3.79,-9.7,-1.7297841,Upstairs
Rikhil,6.4,-4.25,-0.84446156,Upstairs
Rikhil,10.8,-1.31,0.84446156,Upstairs
Rikhil,7.67,-3.57,0.313268,Upstairs
Rikhil,7.16,-4.71,-1.7570249,Upstairs
Rikhil,6.32,-1.92,0.14982383,Upstairs
Rikhil,6.13,-0.61,3.1054392,Upstairs
Rikhil,16.82,-7.86,-4.944186,Upstairs
Rikhil,11.35,0.34,4.5628166,Upstairs
Rikhil,4.99,-2.07,-1.7978859,Upstairs
Rikhil,7.44,-7.25,-2.1111538,Upstairs
Rikhil,7.97,-4.44,-1.9204689999999998,Upstairs
Rikhil,7.86,-2.72,-1.0351465,Upstairs
Rikhil,8.85,-3.53,-1.1441092,Upstairs
Rikhil,8.16,-6.4,-1.2666923,Upstairs
Rikhil,8.16,-6.4,-1.2666923,Upstairs
Rikhil,9.38,-8.73,-1.1849703,Upstairs
Rikhil,14.25,-5.52,-1.1849703,Upstairs
Rikhil,15.43,-1.84,3.6774937999999993,Upstairs
Rikhil,9.0,-3.83,2.3426998,Upstairs
Rikhil,11.99,-2.83,0.7218784,Upstairs
Rikhil,11.41,-8.2,0.19068487,Upstairs
Rikhil,5.09,-7.65,-0.38136974,Upstairs
Rikhil,10.31,-1.5,-1.3756552,Upstairs
Rikhil,9.23,-2.96,0.313268,Upstairs
Rikhil,7.46,-4.33,0.08172209,Upstairs
Rikhil,6.02,-1.46,-1.9204689999999998,Upstairs
Rikhil,3.11,0.31,4.2086873,Upstairs
Rikhil,11.84,-9.11,-3.214402,Upstairs
Rikhil,9.85,-2.6,0.08172209,Upstairs
Rikhil,11.45,-3.57,-0.5720546,Upstairs
Rikhil,6.7,-4.37,-1.334794,Upstairs
Rikhil,8.77,-6.21,-1.2258313,Upstairs
Rikhil,8.77,-4.86,-1.2258313,Upstairs
Rikhil,8.77,-4.86,-1.2258313,Upstairs
Rikhil,10.38,-5.79,-1.3756552,Upstairs
Rikhil,15.28,-6.74,-0.29964766,Upstairs
Rikhil,11.03,-4.94,4.3993720000000005,Upstairs
Rikhil,8.54,-4.71,0.7218784,Upstairs
Rikhil,9.92,-1.73,-1.1849703,Upstairs
Rikhil,15.55,-7.04,5.1348709999999995,Upstairs
Rikhil,3.79,-10.38,-0.88532263,Upstairs
Rikhil,4.56,-5.75,-0.040861044,Upstairs
Rikhil,11.54,-0.8,1.0760075,Upstairs
Rikhil,8.24,-4.21,-0.9125633,Upstairs
Rikhil,5.79,-4.48,-1.525479,Upstairs
Rikhil,5.05,-2.41,-0.7218784,Upstairs
Rikhil,3.57,-1.53,-3.6366330000000002,Upstairs
Rikhil,13.06,1.42,-0.08172209,Upstairs
Rikhil,17.97,-5.05,-3.4459480000000005,Upstairs
Rikhil,5.9,-1.57,1.9885708,Upstairs
Rikhil,8.92,-10.65,-2.982856,Upstairs
Rikhil,9.51,-5.71,-2.7513103,Upstairs
Rikhil,7.46,-3.95,-0.29964766,Upstairs
Rikhil,8.31,-4.18,-2.1383946,Upstairs
Rikhil,8.28,-2.03,-2.4108016,Upstairs
Rikhil,7.46,-3.49,-1.56634,Upstairs
Rikhil,8.08,-5.52,-1.607201,Upstairs
Rikhil,8.73,-4.63,-1.9204689999999998,Upstairs
Rikhil,9.81,-3.98,-1.7570249,Upstairs
Rikhil,9.19,-2.07,-1.56634,Upstairs
Rikhil,11.37,-1.84,2.4925237,Upstairs
Rikhil,9.7,-11.99,8.008764,Upstairs
Rikhil,7.82,-14.86,-2.2609777,Upstairs
Rikhil,11.07,-8.01,-1.334794,Upstairs
Rikhil,11.88,0.27,-0.8036005,Upstairs
Rikhil,6.59,-4.9,2.1792557,Upstairs
Rikhil,2.41,-2.83,-1.8796080000000002,Upstairs
Rikhil,4.37,-2.56,0.42223078,Upstairs
Rikhil,7.7,0.23,-1.1849703,Upstairs
Rikhil,13.02,2.98,5.1348709999999995,Upstairs
Rikhil,11.07,-2.45,-0.84446156,Upstairs
Rikhil,17.27,-8.35,-1.0351465,Upstairs
Rikhil,5.28,-8.62,5.2165932999999995,Upstairs
Rikhil,4.99,-6.97,-4.2086873,Upstairs
Rikhil,9.92,-9.34,-4.7535014,Upstairs
Rikhil,7.93,-3.91,-3.2961242,Upstairs
Rikhil,10.92,-4.67,-1.6480621,Upstairs
Rikhil,10.42,-3.3,-2.4925237,Upstairs
Rikhil,8.2,-4.63,0.88532263,Upstairs
Rikhil,9.66,-0.76,-4.140586,Upstairs
Rikhil,10.99,-6.59,3.173541,Upstairs
Rikhil,11.35,-4.75,-0.8036005,Upstairs
Rikhil,14.33,-8.58,1.2258313,Upstairs
Rikhil,9.38,-7.27,3.0237172,Upstairs
Rikhil,10.53,-1.08,-2.6014863999999998,Upstairs
Rikhil,13.29,-4.48,4.2086873,Upstairs
Rikhil,9.7,-7.04,0.95342433,Upstairs
Rikhil,8.16,-4.1,-2.0294318,Upstairs
Rikhil,9.58,-3.68,1.6480621,Upstairs
Rikhil,8.47,-3.72,1.0351465,Upstairs
Rikhil,5.28,-3.06,-1.7297841,Upstairs
Rikhil,5.28,-2.3,-1.6480621,Upstairs
Rikhil,6.17,-2.53,0.46309182,Upstairs
Rikhil,12.68,-4.67,-5.407278,Upstairs
Rikhil,18.05,-2.83,5.5571017,Upstairs
Rikhil,4.37,0.0,-1.4982381999999999,Upstairs
Rikhil,8.35,-6.24,-3.4050870000000004,Upstairs
Rikhil,7.5,-4.79,-2.2201166000000003,Upstairs
Rikhil,6.7,-4.59,-1.4573771999999998,Upstairs
Rikhil,9.11,-4.82,-1.0351465,Upstairs
Rikhil,7.82,-2.79,-1.1168685,Upstairs
Rikhil,9.51,-3.3,-0.6946376999999999,Upstairs
Rikhil,7.59,-2.56,-1.334794,Upstairs
Rikhil,9.11,-4.48,-2.1792557,Upstairs
Rikhil,10.15,-5.13,-2.3699405,Upstairs
Rikhil,14.41,-8.66,-1.1849703,Upstairs
Rikhil,17.31,-9.49,6.9327570000000005,Upstairs
Rikhil,9.51,-1.12,0.95342433,Upstairs
Rikhil,11.26,0.89,1.2666923,Upstairs
Rikhil,10.27,-7.08,1.607201,Upstairs
Rikhil,7.5,-6.59,-5.0531489999999994,Upstairs
Rikhil,10.53,-2.49,2.0294318,Upstairs
Rikhil,8.96,-2.91,0.88532263,Upstairs
Rikhil,5.94,-4.48,-2.6423476000000004,Upstairs
Rikhil,2.76,-4.94,-2.7513103,Upstairs
Rikhil,6.59,-2.83,1.1441092,Upstairs
Rikhil,18.24,-5.37,-3.4868089999999996,Upstairs
Rikhil,9.53,-0.11,2.4516625,Upstairs
Rikhil,6.89,-3.53,-1.8796080000000002,Upstairs
Rikhil,8.05,-4.75,-0.5720546,Upstairs
Rikhil,7.7,-4.21,-1.0760075,Upstairs
Rikhil,7.63,-4.37,-1.334794,Upstairs
Rikhil,8.08,-4.29,-1.1849703,Upstairs
Rikhil,9.04,-3.68,-1.2666923,Upstairs
Rikhil,8.89,-5.52,-1.9204689999999998,Upstairs
Rikhil,14.79,-6.55,-2.0294318,Upstairs
Rikhil,16.7,-2.34,-0.6946376999999999,Upstairs
Rikhil,10.73,-4.21,10.528528999999999,Upstairs
Rikhil,10.0,-1.73,-2.4516625,Upstairs
Rikhil,12.83,-4.9,5.1348709999999995,Upstairs
Rikhil,7.31,-10.92,-1.7978859,Upstairs
Rikhil,6.32,-5.28,-1.6480621,Upstairs
Rikhil,10.23,-0.57,-0.23154591,Upstairs
Rikhil,7.27,-3.83,0.50395286,Upstairs
Rikhil,7.78,-4.29,-0.95342433,Upstairs
Rikhil,6.93,-3.34,-0.9942854,Upstairs
Rikhil,5.86,-3.79,-1.7570249,Upstairs
Rikhil,11.35,-1.46,3.1463002999999996,Upstairs
Rikhil,17.39,-3.79,1.0760075,Upstairs
Rikhil,5.28,-0.76,-2.3426998,Upstairs
Rikhil,10.69,-2.6,-0.61291564,Upstairs
Rikhil,6.97,-4.25,-1.4982381999999999,Upstairs
Rikhil,8.12,-5.86,-1.2666923,Upstairs
Rikhil,8.28,-5.41,-0.50395286,Upstairs
Rikhil,8.47,-4.9,-1.1849703,Upstairs
Rikhil,9.89,-3.98,-1.3075534,Upstairs
Rikhil,10.99,-5.18,-2.4925237,Upstairs
Rikhil,12.07,-5.9,-0.6537767,Upstairs
Rikhil,14.41,-5.86,5.1348709999999995,Upstairs
Rikhil,10.99,-3.06,3.2961242,Upstairs
